Source	Interaction	Arrow	Arrow_Type	Dashes	Color	Target
hsa:6776	expression	True	arrow	False	black	hsa:3559
hsa:26227	reaction	True	arrow	False	blue	C00197
hsa:4790	expression	True	arrow	False	black	hsa:268
C01879	reaction	True	arrow	False	blue	hsa:26873
hsa:100526794	reaction	True	arrow	False	blue	C03150
G00108	reaction	True	arrow	False	blue	hsa:2583
hsa:5566	inhibition	True	circle	False	black	hsa:581
C03410	reaction	True	arrow	False	blue	hsa:55907
hsa:1584	reaction	True	arrow	False	blue	C05284
hsa:30009	inhibition	True	circle	False	black	hsa:3567
C15650	reaction	True	arrow	False	blue	hsa:58478
hsa:3661	expression	True	arrow	False	black	hsa:6373
hsa:1081	activation	True	arrow	False	black	hsa:2492
C00095	reaction	True	arrow	False	blue	hsa:3795
hsa:23643	binding/association	False	NA	False	black	hsa:7099
hsa:7185	activation	True	arrow	False	black	hsa:8517
hsa:5167	reaction	True	arrow	False	blue	C01134
hsa:5777	binding/association	False	NA	False	black	hsa:933
hsa:1962	reaction	True	arrow	False	blue	C05261
hsa:26	reaction	True	arrow	False	blue	C05130
hsa:4914	activation	True	arrow	False	black	hsa:3265
hsa:5898	activation	True	arrow	False	black	hsa:5599
C04317	reaction	True	arrow	False	blue	hsa:54947
C00095	reaction	True	arrow	False	blue	hsa:3098
hsa:8452	ubiquitination	True	circle	True	black	hsa:51684
hsa:89853	binding/association	False	NA	False	black	hsa:10015
hsa:3084	activation	True	arrow	False	black	hsa:2066
hsa:407006	inhibition	True	circle	False	black	hsa:472
hsa:246	reaction	True	arrow	False	blue	C05966
hsa:1956	activation	True	arrow	False	black	hsa:6776
hsa:6652	reaction	True	arrow	False	blue	C00379
C00044	reaction	True	arrow	False	blue	hsa:2643
hsa:6360	activation	True	arrow	False	black	hsa:1230
G00047	reaction	True	arrow	False	blue	hsa:2525
C00008	reaction	True	arrow	False	blue	hsa:5313
C01885	reaction	True	arrow	False	blue	hsa:55750
C02140	reaction	True	arrow	False	blue	hsa:3291
hsa:6794	activation	True	arrow	False	black	hsa:100132074
hsa:4329	reaction	True	arrow	False	blue	C00222
hsa:4609	expression	True	arrow	False	black	hsa:1019
hsa:7412	indirect effect	True	arrow	True	black	hsa:5290
hsa:4056	reaction	True	arrow	False	blue	C02166
hsa:635	reaction	True	arrow	False	blue	C00073
hsa:2475	activation	True	arrow	False	black	hsa:3091
hsa:29880	reaction	True	arrow	False	blue	C00110
hsa:2309	expression	True	arrow	False	black	hsa:6647
hsa:3654	activation	True	arrow	False	black	hsa:3665
hsa:29760	binding/association	False	NA	False	black	hsa:2885
C04409	reaction	True	arrow	False	blue	hsa:130013
hsa:9380	reaction	True	arrow	False	blue	C00168
hsa:29906	reaction	True	arrow	False	blue	G00111
hsa:6820	reaction	True	arrow	False	blue	C18044
hsa:100526794	reaction	True	arrow	False	blue	C00294
hsa:3628	reaction	True	arrow	False	blue	C03546
hsa:3992	reaction	True	arrow	False	blue	C02249
hsa:6714	inhibition	True	circle	False	black	hsa:387
hsa:2822	reaction	True	arrow	False	blue	G12396
hsa:10720	reaction	True	arrow	False	blue	C11173
hsa:3708	activation	True	arrow	False	black	hsa:815
hsa:257202	reaction	True	arrow	False	blue	C05356
hsa:4804	compound	True	arrow	False	blue	hsa:5290
hsa:7253	activation	True	arrow	False	black	hsa:2776
hsa:3091	expression	True	arrow	False	black	hsa:5163
hsa:5594	activation	True	arrow	False	black	hsa:6548
hsa:1956	inhibition	True	circle	False	black	hsa:1499
C00334	reaction	True	arrow	False	blue	hsa:217
hsa:7157	expression	True	arrow	False	black	hsa:63970
hsa:5803	phosphorylation	True	circle	True	black	hsa:28964
C03428	reaction	True	arrow	False	blue	hsa:2222
hsa:50615	activation	True	arrow	False	black	hsa:6774
hsa:30	reaction	True	arrow	False	blue	C16331
hsa:34	reaction	True	arrow	False	blue	C00100
hsa:3614	reaction	True	arrow	False	blue	C00655
C02198	activation	True	arrow	False	black	hsa:6915
hsa:406906	inhibition	True	circle	False	black	hsa:900
C00109	reaction	True	arrow	False	blue	hsa:586
G00067	reaction	True	arrow	False	blue	hsa:2683
hsa:4615	activation	True	arrow	False	black	hsa:4790
C00044	reaction	True	arrow	False	blue	hsa:107
hsa:5578	indirect effect	True	arrow	True	black	hsa:5337
hsa:290	reaction	True	arrow	False	blue	C05726
hsa:7879	activation	True	arrow	False	black	hsa:1509
C05274	reaction	True	arrow	False	blue	hsa:51102
hsa:391	activation	True	arrow	False	black	hsa:5594
hsa:410	reaction	True	arrow	False	blue	C02686
hsa:867	ubiquitination	True	circle	True	black	hsa:4233
C16612	reaction	True	arrow	False	blue	hsa:316
hsa:283871	reaction	True	arrow	False	blue	C00160
hsa:9423	activation	True	arrow	False	black	hsa:1630
hsa:5788	activation	True	arrow	False	black	hsa:2534
hsa:7372	reaction	True	arrow	False	blue	C16634
hsa:2135	reaction	True	arrow	False	blue	G00162
hsa:7389	reaction	True	arrow	False	blue	C05768
hsa:2875	reaction	True	arrow	False	blue	C00025
C04308	reaction	True	arrow	False	blue	hsa:10400
C00272	reaction	True	arrow	False	blue	hsa:121278
hsa:1544	reaction	True	arrow	False	blue	C06800
hsa:3383	indirect effect	True	arrow	True	black	hsa:387
C00124	reaction	True	arrow	False	blue	hsa:231
C01164	reaction	True	arrow	False	blue	hsa:6309
C06002	reaction	True	arrow	False	blue	hsa:4329
hsa:10201	reaction	True	arrow	False	blue	C00459
hsa:218	reaction	True	arrow	False	blue	C11150
hsa:406915	inhibition	True	circle	False	black	hsa:1871
hsa:51	reaction	True	arrow	False	blue	C16331
C03460	reaction	True	arrow	False	blue	hsa:34
C14802	reaction	True	arrow	False	blue	hsa:119391
hsa:11317	expression	True	arrow	False	black	hsa:2208
hsa:55808	reaction	True	arrow	False	blue	G00023
hsa:10724	inhibition	True	circle	False	black	hsa:8473
C00640	reaction	True	arrow	False	blue	hsa:1892
hsa:995	activation	True	arrow	False	black	hsa:983
C05273	reaction	True	arrow	False	blue	hsa:1892
hsa:10400	reaction	True	arrow	False	blue	C00157
hsa:10114	activation	True	arrow	False	black	hsa:7157
C00533	expression	True	arrow	False	black	hsa:4313
C03221	reaction	True	arrow	False	blue	hsa:33
hsa:8473	glycosylation	True	circle	True	black	hsa:2932
hsa:841	activation	True	arrow	False	black	hsa:834
hsa:6927	expression	True	arrow	False	black	hsa:3172
hsa:5578	indirect effect	True	arrow	True	black	hsa:3265
C06001	reaction	True	arrow	False	blue	hsa:26275
hsa:10157	reaction	True	arrow	False	blue	C00449
hsa:1432	activation	True	arrow	False	black	hsa:10891
hsa:6714	activation	True	arrow	False	black	hsa:137970
C05977	reaction	True	arrow	False	blue	hsa:8611
hsa:5860	reaction	True	arrow	False	blue	C00272
hsa:146664	reaction	True	arrow	False	blue	G13028
hsa:1892	reaction	True	arrow	False	blue	C05264
C04281	reaction	True	arrow	False	blue	hsa:29920
hsa:4049	activation	True	arrow	False	black	hsa:7133
G00062	reaction	True	arrow	False	blue	hsa:10402
hsa:6452	binding/association	False	NA	False	black	hsa:5335
hsa:2308	expression	True	arrow	False	black	hsa:6648
hsa:2526	reaction	True	arrow	False	blue	G00081
hsa:57506	activation	True	arrow	False	black	hsa:4790
hsa:8491	phosphorylation	True	circle	True	black	hsa:4214
hsa:9261	inhibition	True	circle	False	black	hsa:7538
hsa:2889	binding/association	False	NA	False	black	hsa:867
hsa:5335	compound	True	arrow	False	blue	hsa:5588
C18902	reaction	True	arrow	False	blue	hsa:10587
hsa:1111	inhibition	True	circle	False	black	hsa:993
hsa:6307	reaction	True	arrow	False	blue	C15808
hsa:2064	activation	True	arrow	False	black	hsa:25759
hsa:51179	reaction	True	arrow	False	blue	C00048
hsa:2550	activation	True	arrow	False	black	hsa:10681
C07535	reaction	True	arrow	False	blue	hsa:1543
hsa:1545	reaction	True	arrow	False	blue	C19489
C16741	reaction	True	arrow	False	blue	hsa:123688
C06196	reaction	True	arrow	False	blue	hsa:131870
hsa:5592	activation	True	arrow	False	black	hsa:5346
hsa:6667	expression	True	arrow	False	black	hsa:57552
hsa:55593	inhibition	True	circle	False	black	hsa:7187
hsa:3631	reaction	True	arrow	False	blue	C01243
hsa:64786	activation	True	arrow	False	black	hsa:11337
hsa:10841	reaction	True	arrow	False	blue	C00439
hsa:4799	inhibition	True	circle	False	black	hsa:7015
hsa:408	inhibition	True	circle	False	black	hsa:102723532
hsa:4254	activation	True	arrow	False	black	hsa:1956
C00162	reaction	True	arrow	False	blue	hsa:11343
hsa:200576	reaction	True	arrow	False	blue	C04549
hsa:5167	reaction	True	arrow	False	blue	C00364
hsa:6404	activation	True	arrow	False	black	hsa:6403
hsa:414062	activation	True	arrow	False	black	hsa:1234
hsa:2034	expression	True	arrow	False	black	hsa:2277
hsa:406902	inhibition	True	circle	False	black	hsa:5578
hsa:659	activation	True	arrow	False	black	hsa:7220
hsa:3034	reaction	True	arrow	False	blue	C00785
hsa:1387	activation	True	arrow	False	black	hsa:10488
hsa:3265	activation	True	arrow	False	black	hsa:9610
hsa:100533105	inhibition	True	circle	False	black	hsa:100132074
hsa:861	missing interaction	True	arrow	True	black	hsa:1436
hsa:9466	activation	True	arrow	False	black	hsa:6772
hsa:6820	reaction	True	arrow	False	blue	C01227
hsa:5058	activation	True	arrow	False	black	hsa:9020
hsa:3290	reaction	True	arrow	False	blue	C16453
hsa:84992	reaction	True	arrow	False	blue	G00143
C05673	reaction	True	arrow	False	blue	hsa:10390
hsa:2554	binding/association	False	NA	False	black	hsa:9001
hsa:1839	activation	True	arrow	False	black	hsa:1956
hsa:3717	activation	True	arrow	False	black	hsa:6774
hsa:9453	reaction	True	arrow	False	blue	C00448
hsa:163688	activation	True	arrow	False	black	hsa:107
hsa:1571	reaction	True	arrow	False	blue	C01227
hsa:6487	reaction	True	arrow	False	blue	G00037
hsa:5621	binding/association	False	NA	False	black	hsa:3309
hsa:2852	binding/association	False	NA	False	black	hsa:5747
hsa:2525	reaction	True	arrow	False	blue	G00044
hsa:29984	inhibition	True	circle	False	black	hsa:27289
hsa:6772	expression	True	arrow	False	black	hsa:2645
hsa:3549	dissociation	False	NA	True	black	hsa:5727
C16677	reaction	True	arrow	False	blue	hsa:1592
hsa:11218	binding/association	False	NA	False	black	hsa:25929
hsa:4967	reaction	True	arrow	False	blue	C00026
hsa:4609	expression	True	arrow	False	black	hsa:5315
C19586	reaction	True	arrow	False	blue	hsa:1553
hsa:7189	activation	True	arrow	False	black	hsa:3665
hsa:2034	expression	True	arrow	False	black	hsa:7039
C05450	reaction	True	arrow	False	blue	hsa:3295
hsa:160287	reaction	True	arrow	False	blue	C05823
C00008	reaction	True	arrow	False	blue	hsa:377841
hsa:113612	reaction	True	arrow	False	blue	C14749
C00006	reaction	True	arrow	False	blue	hsa:683
hsa:5498	reaction	True	arrow	False	blue	C01079
C01227	reaction	True	arrow	False	blue	hsa:100861540
C00010	reaction	True	arrow	False	blue	hsa:60496
hsa:100132074	expression	True	arrow	False	black	hsa:1026
C01190	reaction	True	arrow	False	blue	hsa:2629
hsa:4860	reaction	True	arrow	False	blue	C00385
C00448	reaction	True	arrow	False	blue	hsa:23590
hsa:5879	activation	True	arrow	False	black	hsa:5609
hsa:7157	binding/association	False	NA	False	black	hsa:387082
hsa:377841	reaction	True	arrow	False	blue	C00081
hsa:10023	binding/association	False	NA	False	black	hsa:1855
C01209	reaction	True	arrow	False	blue	hsa:2194
hsa:79823	reaction	True	arrow	False	blue	C05544
hsa:2645	indirect effect	True	arrow	True	black	hsa:5313
C00280	reaction	True	arrow	False	blue	hsa:8644
hsa:5054	inhibition	True	circle	False	black	hsa:5327
hsa:5894	activation	True	arrow	False	black	hsa:1119
hsa:5566	activation	True	arrow	False	black	hsa:5139
G00158	reaction	True	arrow	False	blue	hsa:55454
G00093	reaction	True	arrow	False	blue	hsa:3073
hsa:10720	reaction	True	arrow	False	blue	C05503
hsa:11197	inhibition	True	circle	False	black	hsa:51384
hsa:3776	activation	True	arrow	False	black	hsa:8911
hsa:6714	activation	True	arrow	False	black	hsa:2353
hsa:10161	activation	True	arrow	False	black	hsa:2778
hsa:7706	activation	True	arrow	False	black	hsa:23586
hsa:7189	activation	True	arrow	False	black	hsa:1147
hsa:2642	activation	True	arrow	False	black	hsa:2776
G00031	reaction	True	arrow	False	blue	hsa:9334
hsa:847	reaction	True	arrow	False	blue	C00007
hsa:7056	activation	True	arrow	False	black	hsa:5624
C03344	reaction	True	arrow	False	blue	hsa:3028
C00376	reaction	True	arrow	False	blue	hsa:316
hsa:4790	expression	True	arrow	False	black	hsa:5154
hsa:4157	activation	True	arrow	False	black	hsa:2778
C00735	reaction	True	arrow	False	blue	hsa:3283
hsa:10720	reaction	True	arrow	False	blue	C11061
hsa:3091	expression	True	arrow	False	black	hsa:5211
hsa:5594	indirect effect	True	arrow	True	black	hsa:3458
hsa:7157	expression	True	arrow	False	black	hsa:64326
hsa:8764	binding/association	False	NA	False	black	hsa:7185
C00164	reaction	True	arrow	False	blue	hsa:65985
hsa:5566	expression	True	arrow	False	black	hsa:10919
hsa:122622	reaction	True	arrow	False	blue	C03794
hsa:83594	reaction	True	arrow	False	blue	C00455
hsa:5594	activation	True	arrow	False	black	hsa:23439
hsa:7157	activation	True	arrow	False	black	hsa:1029
hsa:1583	reaction	True	arrow	False	blue	C05502
hsa:6718	reaction	True	arrow	False	blue	C00762
C00532	reaction	True	arrow	False	blue	hsa:231
hsa:7157	expression	True	arrow	False	black	hsa:51512
hsa:1000	activation	True	arrow	False	black	hsa:1000
hsa:367	reaction	True	arrow	False	blue	C00575
C00078	reaction	True	arrow	False	blue	hsa:10352
C00311	reaction	True	arrow	False	blue	hsa:3417
hsa:1892	reaction	True	arrow	False	blue	C03345
hsa:58478	reaction	True	arrow	False	blue	C15606
hsa:4790	expression	True	arrow	False	black	hsa:3552
hsa:1543	reaction	True	arrow	False	blue	C14854
C00144	reaction	True	arrow	False	blue	hsa:377841
hsa:125061	reaction	True	arrow	False	blue	C00108
hsa:598	missing interaction	True	arrow	True	black	hsa:54205
G10595	reaction	True	arrow	False	blue	hsa:79796
hsa:5604	activation	True	arrow	False	black	hsa:5599
hsa:1588	reaction	True	arrow	False	blue	C00951
hsa:7083	reaction	True	arrow	False	blue	C00214
hsa:2735	inhibition	True	circle	False	black	hsa:64399
hsa:10392	indirect effect	True	arrow	True	black	hsa:4790
hsa:7186	activation	True	arrow	False	black	hsa:1147
hsa:2492	activation	True	arrow	False	black	hsa:2778
C02737	reaction	True	arrow	False	blue	hsa:23761
hsa:5465	binding/association	False	NA	False	black	hsa:6256
hsa:558	activation	True	arrow	False	black	hsa:3716
hsa:100302238	inhibition	True	circle	False	black	hsa:23405
hsa:3631	reaction	True	arrow	False	blue	C11554
hsa:407009	inhibition	True	circle	False	black	hsa:10298
hsa:841	activation	True	arrow	False	black	hsa:472
C00777	reaction	True	arrow	False	blue	hsa:100861540
C01879	reaction	True	arrow	False	blue	hsa:494143
hsa:8826	activation	True	arrow	False	black	hsa:60
hsa:5290	compound	True	arrow	False	blue	hsa:3611
hsa:369	activation	True	arrow	False	black	hsa:5599
hsa:1029	missing interaction	True	arrow	True	black	hsa:4193
hsa:1582	reaction	True	arrow	False	blue	C17339
C15522	reaction	True	arrow	False	blue	hsa:5092
hsa:7186	activation	True	arrow	False	black	hsa:329
C00894	reaction	True	arrow	False	blue	hsa:34
hsa:3291	reaction	True	arrow	False	blue	C00735
hsa:5829	binding/association	False	NA	False	black	hsa:29780
C00154	reaction	True	arrow	False	blue	hsa:1376
hsa:5594	expression	True	arrow	False	black	hsa:596
hsa:5515	inhibition	True	circle	False	black	hsa:3654
hsa:10365	expression	True	arrow	False	black	hsa:8878
hsa:2885	activation	True	arrow	False	black	hsa:5594
hsa:28	reaction	True	arrow	False	blue	G00052
C03021	reaction	True	arrow	False	blue	hsa:201595
hsa:2932	activation	True	arrow	False	black	hsa:7248
C00103	reaction	True	arrow	False	blue	hsa:2592
hsa:100526794	reaction	True	arrow	False	blue	C00214
hsa:2	inhibition	True	circle	False	black	hsa:5624
hsa:51733	reaction	True	arrow	False	blue	C02642
G13086	reaction	True	arrow	False	blue	hsa:135152
hsa:3630	activation	True	arrow	False	black	hsa:6720
hsa:11211	indirect effect	True	arrow	True	black	hsa:1855
C00322	reaction	True	arrow	False	blue	hsa:4967
C01595	reaction	True	arrow	False	blue	hsa:246
hsa:10498	binding/association	False	NA	False	black	hsa:2353
hsa:8740	activation	True	arrow	False	black	hsa:8764
hsa:841	activation	True	arrow	False	black	hsa:840
C00059	reaction	True	arrow	False	blue	hsa:9060
hsa:28	reaction	True	arrow	False	blue	G00074
hsa:37	reaction	True	arrow	False	blue	C00154
C01189	reaction	True	arrow	False	blue	hsa:6309
hsa:54963	reaction	True	arrow	False	blue	C00299
C16237	reaction	True	arrow	False	blue	hsa:11019
hsa:57571	reaction	True	arrow	False	blue	C01262
hsa:815	activation	True	arrow	False	black	hsa:3265
hsa:1499	activation	True	arrow	False	black	hsa:999
hsa:3274	activation	True	arrow	False	black	hsa:2778
hsa:4988	activation	True	arrow	False	black	hsa:2778
C06505	reaction	True	arrow	False	blue	hsa:326625
C00099	reaction	True	arrow	False	blue	hsa:57571
C05337	reaction	True	arrow	False	blue	hsa:10005
C05267	reaction	True	arrow	False	blue	hsa:3030
C03205	reaction	True	arrow	False	blue	hsa:1584
hsa:5728	reaction	True	arrow	False	blue	C01194
hsa:138429	reaction	True	arrow	False	blue	C04637
hsa:4790	activation	True	arrow	False	black	hsa:3569
hsa:1909	inhibition	True	circle	False	black	hsa:3759
C05635	reaction	True	arrow	False	blue	hsa:438
hsa:5290	reaction	True	arrow	False	blue	C05981
hsa:5592	activation	True	arrow	False	black	hsa:23439
hsa:6885	phosphorylation	True	circle	True	black	hsa:9020
hsa:33	reaction	True	arrow	False	blue	C02593
hsa:2147	activation	True	arrow	False	black	hsa:1361
hsa:6772	expression	True	arrow	False	black	hsa:2099
hsa:406917	inhibition	True	circle	False	black	hsa:5578
hsa:9420	reaction	True	arrow	False	blue	C17335
hsa:10319	binding/association	False	NA	False	black	hsa:3655
hsa:2194	reaction	True	arrow	False	blue	C04246
hsa:318	reaction	True	arrow	False	blue	C01261
hsa:2322	activation	True	arrow	False	black	hsa:6774
hsa:8611	reaction	True	arrow	False	blue	C00195
hsa:9252	activation	True	arrow	False	black	hsa:468
hsa:257202	reaction	True	arrow	False	blue	C05966
hsa:23396	reaction	True	arrow	False	blue	C01277
hsa:5130	reaction	True	arrow	False	blue	C00307
hsa:3290	reaction	True	arrow	False	blue	C00762
hsa:10365	expression	True	arrow	False	black	hsa:4842
hsa:4077	binding/association	False	NA	False	black	hsa:11337
hsa:6009	activation	True	arrow	False	black	hsa:64223
hsa:10413	expression	True	arrow	False	black	hsa:2246
hsa:50511	inhibition	True	circle	False	black	hsa:675
hsa:5906	activation	True	arrow	False	black	hsa:369
C00996	reaction	True	arrow	False	blue	hsa:1727
hsa:22934	reaction	True	arrow	False	blue	C00117
C16614	reaction	True	arrow	False	blue	hsa:7172
C05108	reaction	True	arrow	False	blue	hsa:6307
hsa:5236	reaction	True	arrow	False	blue	C00668
C01277	reaction	True	arrow	False	blue	hsa:138429
C00365	reaction	True	arrow	False	blue	hsa:129607
hsa:64581	binding/association	False	NA	False	black	hsa:4046
hsa:54995	reaction	True	arrow	False	blue	C20376
hsa:3162	reaction	True	arrow	False	blue	C14819
